,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,RH_pred,AH_pred,Time
7605,3.0,1400.5,16.80230750836118,1204.0,414.9,526.25,139.3,1401.25,1946.75,13.050000190735,47.97500038147,0.7180780395224229,45.231316,0.71673834,2005-01-21 15:00:00
7606,3.3,1550.75,20.227957092307765,1302.75,434.9,469.0,98.9,1519.75,2170.5,13.500000238419,51.47500038147,0.7929814961831845,52.192062,0.790223,2005-01-21 16:00:00
7607,1.4,1411.25,16.37162401440561,1191.0,569.9,519.0,135.1,1425.5,1919.75,13.350000143051,51.175000190735,0.7808343355117533,54.366756,0.82425016,2005-01-21 17:00:00
7608,2.3,1433.75,17.976870062949263,1238.75,529.6,506.25,223.1,1458.0,1835.0,12.075000047684,55.324999809265,0.7777455043397075,48.128193,0.7111315,2005-01-21 18:00:00
7609,1.6,1488.75,20.291095282634668,1304.5,616.8,476.25,194.0,1547.0,1918.75,12.024999856949,56.549999237061,0.7924040937889693,57.95017,0.8177564,2005-01-21 19:00:00
7610,4.9,1834.75,38.0975953649033,1731.0,983.3,354.75,244.3,2083.0,2253.75,10.400000095367,64.425001144409,0.8123347541118167,64.7617,0.8395003,2005-01-21 20:00:00
7611,6.4,1804.25,35.68716810045401,1679.25,1199.5,370.0,242.9,2004.75,2209.75,9.375,69.125,0.8149558004395303,71.93932,0.84474844,2005-01-21 21:00:00
7612,3.5,1579.0,21.784947667912245,1345.25,1028.4,458.75,230.4,1608.25,1960.75,8.8999998569489,71.025001525879,0.8115494370626656,68.68769,0.8643338,2005-01-21 22:00:00
7613,1.7,1507.5,18.208937636882126,1245.5,797.1,496.25,207.3,1497.75,1791.25,8.0500001907349,73.775001525879,0.7968380403188908,72.65752,0.8491814,2005-01-21 23:00:00
7614,2.6,1535.0,20.11991542874835,1299.75,976.7,483.0,223.3,1523.75,1725.0,7.3250000476837,76.800001144409,0.790417516138041,73.06429,0.79678255,2005-01-22 00:00:00
7615,1.6,1395.0,14.44605011331646,1131.0,810.6,552.25,216.4,1361.5,1552.5,7.2749999761581,76.650001525879,0.7862444641550023,71.39533,0.7952928,2005-01-22 01:00:00
7616,1.5,1391.5,15.140161198407567,1153.0,756.6,542.25,197.5,1394.75,1505.75,7.075000166893,77.325000762939,0.7826374336254732,75.662094,0.8090113,2005-01-22 02:00:00
7617,0.9,1325.75,13.107224092975034,1087.25,756.6,570.75,197.5,1332.5,1397.5,6.7250000238419,78.674999237061,0.7778558676847644,77.55304,0.8021467,2005-01-22 03:00:00
7618,0.5,1296.5,11.482303983542511,1031.5,388.0,604.75,126.2,1297.0,1300.25,7.0250000953674,77.799999237061,0.7848158940829849,76.37114,0.78170544,2005-01-22 04:00:00
7619,0.9,1331.0,13.658956051931607,1105.5,497.1,568.0,144.2,1321.75,1382.5,5.6750000715256,80.500001907349,0.7416004639455204,71.7592,0.7106195,2005-01-22 05:00:00
7620,0.4,1288.25,11.617168511838612,1036.25,581.8,590.0,183.2,1241.5,1412.5,5.2250001430511,81.424999237061,0.7276270543320946,69.92177,0.72543764,2005-01-22 06:00:00
7621,0.5,1322.0,13.227321306164397,1091.25,574.0,564.75,192.8,1306.75,1470.75,5.5500000715256,80.449998855591,0.7349052779166118,73.17102,0.7500124,2005-01-22 07:00:00
7622,0.8,1390.0,15.58907979445943,1167.0,587.6,522.0,195.7,1391.5,1619.25,6.2500001192093,78.77499961853,0.7543911554066971,71.45085,0.76574403,2005-01-22 08:00:00
7623,1.4,1442.75,16.90237245227694,1207.0,645.1,502.0,208.0,1430.75,1673.25,6.875,76.924999237061,0.7682368375707601,70.505646,0.7727372,2005-01-22 09:00:00
7624,1.6,1496.25,18.49429728466672,1253.75,643.2,483.75,217.4,1472.0,1881.25,9.224999666214,67.675001144409,0.7900214863317951,63.221684,0.77810985,2005-01-22 10:00:00
7625,1.5,1438.75,16.586369795055898,1197.5,627.9,502.0,246.1,1425.75,1877.0,11.599999904633,59.800000190735,0.8152271041761124,58.349735,0.77913123,2005-01-22 11:00:00
7626,1.0,1432.0,15.028806270003846,1149.5,546.9,527.25,203.5,1393.0,1818.0,14.025000333786,52.02499961853,0.8287513448676482,51.96325,0.7972374,2005-01-22 12:00:00
7627,1.0,1397.6666666667,15.012927038467923,1149.0,461.4,534.66666666667,191.8,1417.3333333333,1699.3333333333,14.966666857402,50.233333587646,0.8494948669437181,48.71987,0.8157341,2005-01-22 13:00:00
7628,1.3,1379.75,16.877332470396162,1206.25,455.2,514.5,185.8,1499.5,1676.5,14.875,49.924999237061,0.8393972316943435,49.799873,0.840271,2005-01-22 14:00:00
7629,0.1,1021.75,7.009743443406673,857.25,243.5,769.5,133.2,1068.0,1088.25,15.849999904633,33.75,0.6034445389202376,32.295307,0.5861698,2005-01-22 15:00:00
7630,0.1,973.25,5.876070610205183,806.0,202.0,851.25,126.0,994.25,925.75,15.350000143051,29.25,0.5067718457120021,28.742643,0.45725578,2005-01-22 16:00:00
7631,0.1,950.75,7.113334197638295,861.75,256.2,822.5,138.4,971.75,960.75,14.399999856949,25.700000286102,0.41927827173364884,24.31515,0.37934917,2005-01-22 17:00:00
7632,0.1,987.0,8.643489211160366,925.25,309.6,775.75,148.3,1016.0,1065.5,13.375000238419,27.200000762939,0.41568518354350403,26.60616,0.40433574,2005-01-22 18:00:00
7633,0.4,1100.25,12.206895761540563,1056.75,390.7,687.25,167.4,1125.75,1240.5,12.225000143051,28.724999904633,0.40773604413147996,29.124315,0.43398765,2005-01-22 19:00:00
7634,0.7,1063.75,12.638889972455347,1071.5,443.6,704.0,175.3,1102.5,1220.0,11.25,25.675000190735,0.34216128753986097,27.41644,0.38317758,2005-01-22 20:00:00
7635,2.7,1316.25,21.101151250590682,1326.75,794.1,549.0,223.6,1327.5,1613.25,9.7250001430511,31.89999961853,0.38483792186785215,35.310707,0.38962057,2005-01-22 21:00:00
7636,2.1,1262.0,16.94414092000853,1208.25,715.8,587.0,214.5,1219.0,1577.0,8.3999999761581,36.5,0.403493273946835,35.22246,0.3932492,2005-01-22 22:00:00
7637,1.3,1258.75,15.100351352212376,1151.75,564.7,610.25,196.4,1164.75,1568.5,8.2250001430511,36.750000953674,0.4015712633110293,36.331936,0.43949667,2005-01-22 23:00:00
7638,0.8,1165.5,10.083564997723427,980.75,450.9,696.75,195.0,993.0,1444.5,7.9750001430511,36.025000572205,0.3871693766930282,29.225462,0.3475169,2005-01-23 00:00:00
7639,0.8,1065.5,7.534155226996669,879.75,313.1,784.25,180.8,946.0,1240.0,6.9750000238419,39.85000038147,0.40064850060050944,33.732056,0.36175665,2005-01-23 01:00:00
7640,0.8,1050.5,7.60529263256302,882.75,241.4,782.75,149.8,978.0,1168.75,5.7249999046326,44.275000572205,0.40925996481671395,40.40922,0.38412416,2005-01-23 02:00:00
7641,0.8,992.0,5.9240462377653875,808.25,241.4,848.5,149.8,926.25,1051.5,4.7250000238419,46.599999427795,0.4025264949640861,43.69833,0.3620126,2005-01-23 03:00:00
7642,0.8,969.25,5.503447283997629,788.25,224.0,854.25,138.6,938.25,1006.25,4.1999999284744,50.800000190735,0.42338492972910985,49.637688,0.38116038,2005-01-23 04:00:00
7643,0.8,861.5,2.3394161950867094,608.5,82.4,1101.25,74.2,809.75,757.25,4.5999999046326,45.074998855591,0.38605604330227766,44.97702,0.34993246,2005-01-23 05:00:00
7644,0.8,858.5,1.9585037061813577,581.0,88.6,1111.5,73.3,828.5,753.25,2.6999999880791,53.27499961853,0.4005696255170895,53.369076,0.3717917,2005-01-23 06:00:00
7645,0.8,849.25,1.585457879294722,551.75,92.5,1164.75,77.2,812.0,737.25,3.125,50.97500038147,0.3946671457382692,52.560223,0.36972827,2005-01-23 07:00:00
7646,0.8,879.0,2.138433444129997,594.25,134.4,1119.0,97.8,839.25,791.5,2.5249999761581,54.074999809265,0.4017004995848528,55.069935,0.3778817,2005-01-23 08:00:00
7647,0.8,956.25,4.4393022909116695,734.5,188.9,915.0,121.4,941.75,945.25,3.0500000119209,53.52499961853,0.4122766091589163,60.35267,0.41516393,2005-01-23 09:00:00
7648,0.8,1038.75,6.352276711074662,828.0,291.9,790.5,162.3,987.25,1115.0,4.9999998807907,47.5,0.41803929778353827,48.73905,0.42032772,2005-01-23 10:00:00
7649,0.8,1066.0,7.31661206728073,870.5,325.6,775.0,178.3,996.0,1131.0,5.8000000715256,43.400000572205,0.4032081720837822,42.280373,0.39443693,2005-01-23 11:00:00
7650,0.8,1124.25,8.681162387088841,926.75,396.8,721.5,205.6,1046.75,1241.75,7.0749999284744,42.75,0.4326899375867459,41.85087,0.4038936,2005-01-23 12:00:00
7651,0.8,1160.0,9.215898780684322,947.75,371.0,712.25,191.1,1071.5,1288.5,7.9250000715256,41.625,0.44586979651751324,40.65972,0.43158886,2005-01-23 13:00:00
7652,0.8,1110.0,7.910799352772567,895.5,304.7,737.0,175.0,1040.25,1275.75,8.1499999761581,41.199999809265,0.4479621770806842,40.69821,0.44688493,2005-01-23 14:00:00
7653,0.8,1138.25,9.004199247323303,939.5,328.3,705.5,168.5,1088.0,1359.0,8.3000001907349,41.27499961853,0.45326515510406434,42.761528,0.48237497,2005-01-23 15:00:00
7654,0.8,1094.75,7.009743443406673,857.25,281.2,755.5,179.7,1075.25,1019.5,8.9499998092651,49.099999427795,0.562883402866584,45.621895,0.5208968,2005-01-23 16:00:00
7655,0.8,1044.75,3.698339727006534,693.75,167.8,910.75,124.3,1024.5,804.5,7.0750000476837,65.975001335144,0.6677595190076046,62.226147,0.62753123,2005-01-23 17:00:00
7656,0.8,1078.0,4.298612683193852,727.0,183.0,849.0,129.8,1057.25,857.0,5.7249999046326,75.10000038147,0.6941936333514296,70.91005,0.63211066,2005-01-23 18:00:00
7657,0.8,1168.75,6.753607196696738,846.0,216.5,767.25,140.5,1156.5,942.0,5.4250000715256,77.625001907349,0.7031287819009975,76.5249,0.6468287,2005-01-23 19:00:00
7658,0.8,1174.0,8.66231706770454,926.0,245.3,673.5,157.2,1219.75,1019.75,5.4000000953674,78.22500038147,0.7073657312847583,76.42475,0.6317818,2005-01-23 20:00:00
7659,0.8,1075.25,4.707071919244755,748.5,154.3,826.5,122.7,1049.75,898.5,7.2500001192093,68.14999961853,0.6978886791343639,60.805267,0.58788115,2005-01-23 21:00:00
7660,0.8,1044.0,3.542514346206186,684.75,140.6,902.5,104.0,1042.25,860.0,5.8250000476837,74.400001525879,0.6923811526954312,74.461235,0.6643962,2005-01-23 22:00:00
7661,0.8,1109.75,5.374725989928815,782.0,209.5,797.75,133.8,1100.75,953.75,6.1750000715256,72.274997711182,0.6886593481724396,71.55736,0.6419871,2005-01-23 23:00:00
7662,0.8,1085.5,4.4157199544098225,733.25,139.9,848.25,105.1,1063.5,882.75,5.875,72.72500038147,0.6790801504593692,72.19541,0.64254767,2005-01-24 00:00:00
7663,0.8,1092.25,5.977547426091629,810.75,190.8,773.0,120.7,1129.0,965.75,5.0000001192093,76.450000762939,0.6728232663517417,77.73578,0.6558706,2005-01-24 01:00:00
7664,0.1,1126.5,7.6350173007290705,884.0,248.4,704.0,135.8,1173.0,983.0,4.0499999523163,80.375,0.663044604408467,79.07061,0.60374266,2005-01-24 02:00:00
7665,0.1,881.25,1.9220071328834474,578.25,248.4,1017.25,135.8,876.25,606.5,5.8249999284744,59.025000572205,0.5492983436441693,52.32319,0.49831656,2005-01-24 03:00:00
7666,0.1,830.5,0.9873268840597393,497.75,49.9,1236.75,47.8,855.25,443.25,5.7749999761581,59.500000953674,0.5518534038456191,60.041306,0.50180024,2005-01-24 04:00:00
7667,0.3,790.75,0.6324529344704092,458.75,42.6,1421.25,40.4,809.0,390.25,6.5750000476837,51.349999427795,0.5026120551663505,49.25435,0.44067872,2005-01-24 05:00:00
7668,0.5,835.75,1.2191931903603017,520.0,86.4,1295.5,66.8,832.25,478.5,6.9750000238419,47.200000762939,0.4745447767375111,45.885647,0.4418946,2005-01-24 06:00:00
7669,0.6,906.75,2.865313730300255,643.5,151.8,1028.0,104.1,902.0,731.5,6.5750000476837,47.875,0.46859887846589393,49.349373,0.44493833,2005-01-24 07:00:00
7670,1.8,1174.0,11.088721871777622,1017.5,340.7,688.25,168.7,1210.25,1148.5,7.1500000953674,49.75,0.5060710811974896,50.35845,0.5371676,2005-01-24 08:00:00
7671,2.0,1093.75,9.711401368340608,966.75,355.1,682.0,203.4,1147.25,1136.25,6.9250000715256,52.824999809265,0.5293234997052674,48.489326,0.47616017,2005-01-24 09:00:00
7672,1.4,991.5,5.738409861607065,799.5,327.0,797.0,183.2,1006.75,933.75,8.6500000953674,46.699999809265,0.5248640646242408,44.210327,0.48276284,2005-01-24 10:00:00
7673,0.6,954.75,5.384975875149092,782.5,239.9,843.75,150.5,975.5,845.0,9.9500000476837,40.60000038147,0.49707417307372054,37.668053,0.44882998,2005-01-24 11:00:00
7674,0.5,958.75,5.1412815724,770.5,216.5,852.0,138.1,974.75,807.5,11.775000095367,35.375,0.4877455309365821,34.519997,0.45036903,2005-01-24 12:00:00
7675,0.7,980.75,5.8388712751462535,804.25,190.7,828.75,127.3,996.75,782.75,10.724999904633,37.175000190735,0.47878471469726186,36.715363,0.45358533,2005-01-24 13:00:00
7676,0.7,946.5,5.5604956576171745,791.0,190.7,825.0,127.3,962.5,784.5,10.924999952316,34.949999809265,0.4560294530096312,33.70351,0.4055901,2005-01-24 14:00:00
7677,1.1,1023.0,7.9713033230967305,898.0,255.6,759.0,147.5,1033.5,899.25,10.674999952316,33.14999961853,0.4255567430501847,34.451275,0.41179752,2005-01-24 15:00:00
7678,1.3,1009.0,7.067213880779156,859.75,287.1,786.5,171.6,993.25,922.0,10.599999904633,34.249999046326,0.4375327335808716,33.07342,0.3890575,2005-01-24 16:00:00
7679,1.0,1006.5,7.623121501642551,883.5,278.4,780.0,163.4,1013.5,950.75,8.8749997615814,38.050000190735,0.4340518231680074,36.396,0.37952358,2005-01-24 17:00:00
7680,1.5,1054.0,10.393723551242589,992.25,302.0,714.5,179.5,1092.0,1051.25,7.75,39.724999427795,0.4205934257632729,37.11145,0.37533492,2005-01-24 18:00:00
7681,1.5,1018.0,8.864232997095865,934.0,258.9,740.25,168.6,1013.5,967.25,7.3250000476837,42.174999237061,0.4340606463976383,34.947395,0.34650454,2005-01-24 19:00:00
7682,1.2,976.0,7.299092625761445,869.75,220.8,794.75,151.8,971.0,860.75,6.9000000953674,42.549999237061,0.4256516023207999,36.724052,0.36961997,2005-01-24 20:00:00
7683,0.3,871.5,3.6157421823428297,689.0,141.5,970.0,107.2,865.75,631.0,6.6499999761581,43.174999237061,0.42472746360161845,40.225822,0.36127293,2005-01-24 21:00:00
7684,0.3,804.5,1.674784556310966,559.0,93.3,1182.5,75.1,780.75,466.0,6.3999999761581,41.699999809265,0.4033892585030779,37.502125,0.35018823,2005-01-24 22:00:00
7685,0.3,800.0,1.4510030458549887,540.5,70.6,1249.5,57.9,778.75,406.5,6.125,42.550000190735,0.40406762931239154,41.192017,0.37252375,2005-01-24 23:00:00
7686,0.3,784.5,1.0452462925846775,503.5,65.5,1305.75,57.0,759.5,386.5,5.9499999284744,41.849999427795,0.39276184568255357,41.010197,0.36509457,2005-01-25 00:00:00
7687,0.3,757.0,0.6345117359569005,459.0,48.6,1446.5,44.2,734.75,337.25,5.7250000238419,41.500000953674,0.3836090084113341,40.87626,0.3357437,2005-01-25 01:00:00
7688,0.3,750.5,0.3714251133227818,423.5,29.1,1583.0,29.2,726.0,302.75,5.5250000953674,42.39999961853,0.38666692685753684,43.471672,0.33985394,2005-01-25 02:00:00
7689,0.3,766.25,0.29780381239266335,411.75,29.1,1650.5,29.2,762.75,294.5,4.549999833107,51.97500038147,0.44363992990411766,53.835556,0.38392404,2005-01-25 03:00:00
7690,0.3,759.0,0.22413057922481336,398.66666666667,19.4,1696.3333333333,19.4,749.33333333333,288.0,4.2666665712992,51.63333384196,0.43229284358669234,53.09461,0.36993858,2005-01-25 04:00:00
7691,0.3,757.5,0.1719683733917458,388.25,20.2,1784.75,20.0,764.75,273.5,3.7000000476837,56.250000953674,0.45304608383090306,57.279133,0.39559016,2005-01-25 05:00:00
7692,0.3,760.5,0.14904773883376646,383.25,38.7,1745.25,34.9,786.75,288.5,3.3249999880791,58.074999809265,0.4558635949321577,64.303825,0.42654702,2005-01-25 06:00:00
7693,0.3,762.0,0.4429904535293599,434.0,77.2,1556.25,60.4,762.5,318.25,3.9000000357628,47.300000190735,0.38621413140778976,50.40619,0.39368224,2005-01-25 07:00:00
7694,0.2,868.75,2.908548009422834,646.25,180.4,1068.25,114.7,875.75,476.0,4.2749999761581,45.875,0.384300470379133,50.16228,0.40778407,2005-01-25 08:00:00
7695,0.7,937.75,5.4414989794590465,785.25,243.3,853.25,156.8,969.25,703.75,4.1749999523163,50.10000038147,0.41683875683481053,51.999596,0.43428552,2005-01-25 09:00:00
7696,0.5,951.25,5.11115855104113,769.0,235.7,856.0,146.5,1000.0,734.75,3.3749998807907,62.749998092651,0.494254971637666,64.27821,0.4846606,2005-01-25 10:00:00
7697,0.4,891.75,3.8348076237608373,701.5,297.1,935.25,187.8,923.5,734.75,5.0249999761581,51.424999237061,0.4533511511145059,52.88095,0.48195857,2005-01-25 11:00:00
7698,0.3,875.75,3.8659143375749494,703.25,234.5,967.5,126.3,891.75,652.5,5.6750000715256,44.10000038147,0.4062680741366555,44.625813,0.39198494,2005-01-25 12:00:00
7699,0.3,871.75,3.5682865172598426,686.25,185.7,972.25,113.9,880.0,603.0,5.1999999284744,44.474999427795,0.3967629888072834,44.876804,0.3773681,2005-01-25 13:00:00
7700,0.4,893.0,4.205894718223859,722.0,196.2,932.25,123.3,917.0,645.25,4.7250000238419,48.550000190735,0.4193704216147666,49.00385,0.4065584,2005-01-25 14:00:00
7701,0.2,879.25,3.585512193579881,687.25,167.3,980.0,107.1,914.0,564.0,4.4749999046326,50.950000762939,0.43267477024271556,51.600613,0.42393586,2005-01-25 15:00:00
7702,0.4,895.5,3.6114169887481182,688.75,210.5,965.75,121.1,908.5,613.5,5.0750000476837,50.10000038147,0.4431712871588531,49.368507,0.41917583,2005-01-25 16:00:00
7703,0.4,908.5,3.906066003329148,705.5,194.2,928.0,118.3,923.25,658.0,4.9750000238419,50.424999237061,0.44302919418470754,50.837627,0.4243647,2005-01-25 17:00:00
7704,0.7,958.25,4.892567523930479,758.0,206.3,857.75,134.0,984.5,719.25,4.25,56.449999809265,0.4720824613298197,56.82389,0.46097717,2005-01-25 18:00:00
7705,1.0,984.25,5.817659747566895,803.25,211.2,812.75,141.7,1012.0,772.25,4.3000000715256,56.724999427795,0.4760034785823047,56.05874,0.45365065,2005-01-25 19:00:00
7706,1.1,991.25,6.052793316140268,814.25,197.3,790.25,132.5,1040.25,812.0,4.2750000953674,56.950000762939,0.47707710647007534,61.80605,0.47930816,2005-01-25 20:00:00
7707,0.3,880.75,2.7719444496798484,637.5,138.6,989.75,106.0,910.25,583.25,3.4750000238419,60.300000190735,0.47822943824124464,58.964188,0.4402595,2005-01-25 21:00:00
7708,0.1,853.25,2.4409510265512,615.5,113.2,1070.5,86.5,870.0,490.5,4.125,52.474999427795,0.43511070350157016,52.14231,0.4103772,2005-01-25 22:00:00
7709,0.1,803.75,1.5101335776236327,545.5,80.9,1194.25,66.8,795.5,400.25,3.875,50.624999046326,0.41265690661981225,46.63928,0.366104,2005-01-25 23:00:00
7710,0.1,788.25,1.149307713853833,513.5,63.3,1285.0,54.6,770.5,354.0,3.9250000715256,47.699999809265,0.3901469253659037,45.93406,0.36712798,2005-01-26 00:00:00
7711,0.1,788.0,0.8852171894512519,487.25,55.4,1346.0,48.7,769.25,329.0,4.0499999523163,47.75,0.39390830308559005,47.08925,0.38392362,2005-01-26 01:00:00
7712,0.1,763.25,0.4031342034654245,428.25,31.1,1532.25,30.3,756.5,296.25,3.8500000238419,50.924999237061,0.41439266671981695,51.17009,0.38820404,2005-01-26 02:00:00
7713,0.1,771.25,0.28890735776123905,410.25,31.1,1621.5,30.3,765.0,282.75,2.9750000238419,57.724999427795,0.44233675425523217,58.90774,0.41798425,2005-01-26 03:00:00
7714,0.1,746.5,0.18152540918014576,390.25,20.2,1775.25,19.9,737.75,265.5,3.3000000119209,52.800000190735,0.4137457987923748,54.79866,0.3754771,2005-01-26 04:00:00
7715,0.1,744.25,0.14904773883376646,383.25,17.3,1881.0,17.1,719.75,252.5,2.7250000238419,53.924999237061,0.406157035169775,54.638176,0.35053268,2005-01-26 05:00:00
7716,0.1,773.75,0.4936561705650738,441.0,42.1,1645.75,35.2,759.5,282.0,2.7750000357628,54.375,0.41096159661684817,55.668087,0.40364397,2005-01-26 06:00:00
7717,0.1,799.75,0.9308210243106784,492.0,89.5,1309.75,70.7,782.75,352.75,3.5749999284744,49.02499961853,0.39148587023799203,50.425797,0.38574305,2005-01-26 07:00:00
7718,0.3,895.5,3.2601582638797706,668.0,227.3,1042.75,135.6,886.75,519.25,3.3000000119209,50.199999809265,0.3933719497240836,52.830303,0.40351334,2005-01-26 08:00:00
7719,0.6,913.0,4.40630201733173,732.75,249.7,902.0,163.2,901.25,681.25,3.5250000357628,47.47500038147,0.37781047160695946,49.43398,0.38675588,2005-01-26 09:00:00
7720,0.3,871.0,2.775808488627036,637.75,218.6,1021.75,143.1,860.0,582.75,4.2749999761581,49.375,0.4136203972745437,49.05937,0.40182617,2005-01-26 10:00:00
7721,0.1,872.0,3.1573718165893516,661.75,210.8,1007.25,134.1,874.0,628.0,4.5499999523163,48.400000572205,0.41312501929641826,48.0931,0.38872832,2005-01-26 11:00:00
7722,0.1,858.0,2.7142595317843483,633.75,188.9,1052.75,130.1,867.5,565.5,4.3249999284744,49.950000762939,0.4198670294205668,49.873775,0.3971371,2005-01-26 12:00:00
7723,0.2,876.25,3.512547535780659,683.0,180.4,992.5,122.0,893.75,571.5,4.2999999523163,49.650000572205,0.4166341653623037,49.543957,0.40267694,2005-01-26 13:00:00
7724,0.5,900.0,4.750728721412927,750.75,197.0,891.25,128.5,912.5,637.0,4.8750001192093,45.324999809265,0.3955256912342286,45.16624,0.3898745,2005-01-26 14:00:00
7725,0.3,863.5,3.427526951143775,678.0,197.6,986.5,132.4,866.0,579.0,5.5999999046326,42.375,0.3884033228618098,43.659718,0.3813926,2005-01-26 15:00:00
7726,0.3,901.5,4.192061415723198,721.25,202.7,924.0,133.0,899.5,666.0,5.7249999046326,43.099999427795,0.3983987356624285,44.2077,0.38415647,2005-01-26 16:00:00
7727,0.3,915.5,4.159859302225085,719.5,187.9,911.5,125.6,922.25,707.25,4.7749999761581,49.675000190735,0.4305494866733272,49.022438,0.41042462,2005-01-26 17:00:00
7728,1.0,1004.0,8.462388030837701,918.0,293.5,751.75,177.1,1032.75,990.25,5.1499999761581,42.97500038147,0.3820840967894551,42.742256,0.38713443,2005-01-26 18:00:00
7729,1.4,1023.5,9.151525969960906,945.25,301.7,728.5,184.9,1073.25,1025.75,5.25,44.35000038147,0.39699079210020294,45.269333,0.39654467,2005-01-26 19:00:00
7730,1.4,1011.0,7.623121501642551,883.5,260.8,762.75,168.5,1047.75,910.25,4.875,47.89999961853,0.4179962578162378,50.11077,0.41929057,2005-01-26 20:00:00
